Date,Close,High,Low,Open,Volume,Daily Close Chg%,Monthly Close Chg%,Year Close Chg%
2013-02-12,917.52001953125,918.1699829101562,913.72998046875,913.77001953125,3414370000.0,0.49176807884760976,,
2013-02-13,920.5800170898438,921.2899780273438,916.7899780273438,918.1300048828125,3385880000.0,0.33350744326614556,,
2013-02-14,923.760009765625,924.6799926757812,918.7100219726562,920.5499877929688,3759740000.0,0.34543359803027585,,
2013-02-15,923.1500244140625,927.3400268554688,921.739990234375,927.3300170898438,3838510000.0,-0.06603288138845587,,
2013-02-19,932.0,932.0,924.1400146484375,924.1400146484375,3748910000.0,0.9586714349658187,,
2013-02-20,913.5,931.6500244140625,913.5,931.469970703125,4240570000.0,-1.9849785407725307,,
2013-02-21,905.4000244140625,912.7000122070312,900.47998046875,912.7000122070312,4274600000.0,-0.8866968348043236,,
2013-02-22,916.1500244140625,916.1500244140625,910.3499755859375,910.3499755859375,3419320000.0,1.187320489300503,,
2013-02-25,895.8400268554688,919.3599853515625,895.8400268554688,916.1199951171875,4011050000.0,-2.2168855555708022,,
2013-02-26,900.0499877929688,902.1300048828125,894.239990234375,898.75,3975280000.0,0.4699456165491389,,
2013-02-27,909.9199829101562,913.510009765625,899.2000122070312,900.010009765625,3551850000.0,1.0966052164935736,,
2013-02-28,911.1099853515625,915.8900146484375,909.2000122070312,909.6199951171875,3912320000.0,0.1307809987423747,0.9998956010561111,
2013-03-01,914.72998046875,915.719970703125,899.3099975585938,905.3699951171875,3695610000.0,0.39731702817313863,,
2013-03-04,916.6799926757812,916.6900024414062,908.6400146484375,914.0499877929688,3414430000.0,0.21317899802868467,,
2013-03-05,927.4000244140625,928.1300048828125,920.0800170898438,920.0800170898438,3610690000.0,1.1694410071053873,,
2013-03-06,929.9600219726562,930.8099975585938,927.4500122070312,929.3400268554688,3676890000.0,0.2760402729351963,,
2013-03-07,934.5700073242188,934.5700073242188,929.3699951171875,930.1500244140625,3634710000.0,0.4957186591509233,,
2013-03-08,942.5,942.5599975585938,935.47998046875,939.739990234375,3652260000.0,0.848517779688418,,
2013-03-11,942.510009765625,942.6199951171875,939.1199951171875,940.4299926757812,3091080000.0,0.0010620440981323753,,
2013-03-12,940.260009765625,942.75,938.219970703125,941.280029296875,3274910000.0,-0.23872425509406936,,
2013-03-13,943.9000244140625,944.6099853515625,938.5700073242188,940.0700073242188,3073830000.0,0.38712851877480414,,
2013-03-14,953.0700073242188,953.0700073242188,945.4299926757812,945.4299926757812,3459260000.0,0.9714993826648755,,
2013-03-15,952.47998046875,954.0,949.47998046875,953.5,5175850000.0,-0.06190802888921265,,
2013-03-18,947.2000122070312,952.4600219726562,941.4400024414062,952.4600219726562,3164560000.0,-0.5543390275898785,,
2013-03-19,942.8499755859375,950.7899780273438,936.72998046875,948.510009765625,3796210000.0,-0.45925217113943484,,
2013-03-20,951.9500122070312,951.9500122070312,946.6400146484375,946.6400146484375,3349090000.0,0.9651627360374615,,
2013-03-21,943.9199829101562,950.0700073242188,941.469970703125,946.9199829101562,3243270000.0,-0.8435347648410585,,
2013-03-22,946.27001953125,947.5399780273438,943.969970703125,943.969970703125,2948380000.0,0.24896566061123337,,
2013-03-25,945.8499755859375,953.530029296875,941.1799926757812,948.6300048828125,3178170000.0,-0.044389438177550034,,
2013-03-26,949.8200073242188,950.77001953125,945.2999877929688,948.7899780273438,2869260000.0,0.41973165309032723,,
2013-03-27,950.239990234375,950.4199829101562,940.2899780273438,944.77001953125,2914210000.0,0.044217105021759906,,
2013-03-28,951.5399780273438,953.260009765625,949.4199829101562,952.1300048828125,3304440000.0,0.13680626013730102,,
2013-04-01,938.7899780273438,951.5999755859375,934.8400268554688,951.4099731445312,2753110000.0,-1.3399331919224489,,
2013-04-02,934.2999877929688,944.9500122070312,932.510009765625,942.6799926757812,3312160000.0,-0.47827419758035283,,
2013-04-03,918.7100219726562,935.8400268554688,916.8400268554688,935.3900146484375,4060610000.0,-1.6686252835280024,,
2013-04-04,925.6599731445312,925.739990234375,917.239990234375,919.530029296875,3350670000.0,0.7564901879433039,,
2013-04-05,923.280029296875,923.5599975585938,909.9000244140625,915.9199829101562,3515410000.0,-0.25710778435967807,,
2013-04-08,931.489990234375,931.5399780273438,921.0700073242188,925.9299926757812,2887120000.0,0.889216778982238,,
2013-04-09,929.3400268554688,934.27001953125,928.280029296875,932.6300048828125,3252780000.0,-0.2308090694957743,,
2013-04-10,946.0900268554688,946.989990234375,931.3099975585938,931.3099975585938,3453350000.0,1.802354306924192,,
2013-04-11,947.0499877929688,951.3900146484375,944.8099975585938,945.1699829101562,3393950000.0,0.10146613009869299,,
2013-04-12,942.8499755859375,945.1799926757812,937.010009765625,943.5399780273438,3206290000.0,-0.44348368736258914,,
2013-04-15,907.1799926757812,938.6699829101562,904.9099731445312,938.6699829101562,4660130000.0,-3.783208764256374,,
2013-04-16,923.2999877929688,924.02001953125,912.6300048828125,913.0499877929688,3654700000.0,1.7769345937227454,,
2013-04-17,906.7999877929688,917.9199829101562,899.7899780273438,917.9199829101562,4250310000.0,-1.7870681488300622,,
2013-04-18,901.510009765625,909.8200073242188,898.4000244140625,908.989990234375,3890800000.0,-0.5833676773881358,,
2013-04-19,912.5,912.8800048828125,899.4600219726562,901.8200073242188,3569870000.0,1.2190646931621085,,
2013-04-22,914.7999877929688,916.3200073242188,899.9199829101562,914.27001953125,2979880000.0,0.25205345676369006,,
2013-04-23,929.3599853515625,929.3599853515625,919.8300170898438,919.8300170898438,3565150000.0,1.5916044767032567,,
2013-04-24,934.1099853515625,934.22998046875,927.1500244140625,929.02001953125,3598240000.0,0.51110442399811,,
2013-04-25,940.280029296875,944.6699829101562,936.6599731445312,936.6599731445312,3908580000.0,0.6605264949598455,,
2013-04-26,935.25,939.6500244140625,932.2000122070312,939.3800048828125,3198620000.0,-0.534950136145762,,
2013-04-29,942.4299926757812,943.52001953125,937.7100219726562,938.219970703125,2891200000.0,0.7677083855419653,,
2013-04-30,947.4600219726562,947.4600219726562,939.2999877929688,942.2100219726562,3745070000.0,0.5337297556281762,-0.4287740030792797,
2013-05-01,924.2100219726562,945.530029296875,924.2100219726562,945.530029296875,3530320000.0,-2.4539293965767928,,
2013-05-02,939.8499755859375,940.719970703125,927.9500122070312,927.9500122070312,3366950000.0,1.692251029684666,,
2013-05-03,954.4199829101562,959.5499877929688,946.9400024414062,946.9400024414062,3603910000.0,1.5502481994677186,,
2013-05-06,959.7999877929688,960.219970703125,954.8699951171875,954.9299926757812,3062240000.0,0.5636936546957072,,
2013-05-07,967.8200073242188,967.8200073242188,958.8499755859375,961.1799926757812,3309580000.0,0.835592793628992,,
2013-05-08,970.4099731445312,970.4099731445312,963.7899780273438,965.9000244140625,3554700000.0,0.2676082123444834,,
2013-05-09,966.260009765625,970.4600219726562,964.8400268554688,969.760009765625,3457400000.0,-0.4276505285141119,,
2013-05-10,975.1599731445312,975.1599731445312,967.7000122070312,967.7000122070312,3086470000.0,0.9210733435056406,,
2013-05-13,973.7899780273438,976.219970703125,971.239990234375,974.2100219726562,2910600000.0,-0.14048926893192037,,
2013-05-14,985.9600219726562,985.9600219726562,974.0399780273438,974.0399780273438,3457790000.0,1.2497606485913915,,
2013-05-15,988.5399780273438,991.5499877929688,983.0700073242188,983.530029296875,3657440000.0,0.26166943863765724,,
2013-05-16,985.3400268554688,990.4400024414062,983.0800170898438,986.97998046875,3513130000.0,-0.3237047810914606,,
2013-05-17,996.280029296875,996.469970703125,986.9299926757812,986.9299926757812,3440710000.0,1.110276873285998,,
2013-05-20,997.97998046875,1001.5,994.2999877929688,994.2999877929688,3275080000.0,0.1706298552501151,,
2013-05-21,998.780029296875,1000.5900268554688,995.2000122070312,997.8200073242188,3513560000.0,0.08016682135740805,,
2013-05-22,982.260009765625,1008.22998046875,977.4099731445312,999.0700073242188,4361020000.0,-1.6540198088341618,,
2013-05-23,984.280029296875,984.2899780273438,970.6300048828125,975.2999877929688,3945510000.0,0.20565018540579239,,
2013-05-24,984.280029296875,984.3400268554688,973.8800048828125,980.4000244140625,2758080000.0,0.0,,
2013-05-28,997.3499755859375,1005.4199829101562,984.25,984.25,3457400000.0,1.3278686857437494,,
2013-05-29,986.9600219726562,997.27001953125,980.52001953125,997.27001953125,3587140000.0,-1.041756040268338,,
2013-05-30,994.4299926757812,995.719970703125,988.6500244140625,988.6500244140625,3498620000.0,0.7568665940687946,,
2013-05-31,984.1500244140625,994.530029296875,983.7899780273438,989.7100219726562,4099600000.0,-1.0337548482480585,3.8724591635028505,
2013-06-03,990.530029296875,991.8200073242188,976.0499877929688,986.25,3952070000.0,0.6482756413699109,,
2013-06-04,981.969970703125,994.5599975585938,975.4299926757812,990.5800170898438,3653840000.0,-0.8641897106164809,,
2013-06-05,968.1599731445312,981.4199829101562,967.6699829101562,980.1500244140625,3632350000.0,-1.4063564030074471,,
2013-06-06,979.4600219726562,979.4600219726562,963.8800048828125,968.2100219726562,3547380000.0,1.1671675282570293,,
2013-06-07,987.6199951171875,989.0499877929688,979.8900146484375,984.0900268554688,3371990000.0,0.8331093624522667,,
2013-06-10,992.6699829101562,992.6900024414062,984.7100219726562,989.6300048828125,2978730000.0,0.5113290352499966,,
2013-06-11,981.4500122070312,988.8499755859375,976.3699951171875,985.2100219726562,3435710000.0,-1.1302820571074457,,
2013-06-12,972.3099975585938,987.9600219726562,971.4099731445312,986.0499877929688,3202550000.0,-0.931276635055911,,
2013-06-13,989.6900024414062,990.8699951171875,969.7899780273438,971.75,3378620000.0,1.7874962642009828,,
2013-06-14,981.3800048828125,990.3499755859375,979.8200073242188,989.2000122070312,2939400000.0,-0.839656613494566,,
2013-06-17,987.8400268554688,991.6199951171875,982.8599853515625,987.4000244140625,3137080000.0,0.6582589761880975,,
2013-06-18,999.989990234375,1001.489990234375,988.9199829101562,988.9199829101562,3120980000.0,1.229952527595235,,
2013-06-19,986.5,999.77001953125,986.469970703125,999.5599975585938,3545060000.0,-1.3490125267367148,,
2013-06-20,960.52001953125,977.8099975585938,957.510009765625,977.8099975585938,4858850000.0,-2.6335509851748595,,
2013-06-21,963.6799926757812,965.22998046875,951.4500122070312,962.75,5797280000.0,0.32898566196188916,,
2013-06-24,951.0499877929688,958.3800048828125,942.7899780273438,956.9299926757812,4733660000.0,-1.310601546032275,,
2013-06-25,961.260009765625,962.0999755859375,954.0399780273438,956.9500122070312,3761170000.0,1.0735526106624427,,
2013-06-26,963.8300170898438,968.6799926757812,961.3599853515625,961.3599853515625,3558340000.0,0.26735818593404126,,
2013-06-27,979.9199829101562,980.5900268554688,968.9500122070312,968.9500122070312,3364540000.0,1.6693779541016918,,
2013-06-28,977.47998046875,982.4400024414062,974.719970703125,977.739990234375,4977190000.0,-0.24900017184668055,,
2013-07-01,989.8400268554688,993.5999755859375,981.2999877929688,981.2999877929688,3104690000.0,1.2644807703162897,,
2013-07-02,989.469970703125,995.5499877929688,982.969970703125,989.219970703125,3317130000.0,-0.037385450406501874,,
2013-07-03,991.1300048828125,993.1400146484375,984.7100219726562,985.9400024414062,1966050000.0,0.1677700414200345,,
2013-07-05,1005.3900146484375,1005.3900146484375,991.6799926757812,1000.5800170898438,2634140000.0,1.4387627955336768,,
2013-07-08,1009.25,1011.0999755859375,1007.1699829101562,1007.7000122070312,3514590000.0,0.38392915140621486,,
2013-07-09,1018.0499877929688,1018.9299926757812,1010.8300170898438,1012.5800170898438,3155360000.0,0.8719333953895125,,
2013-07-10,1020.4199829101562,1020.989990234375,1015.489990234375,1017.6900024414062,3011010000.0,0.23279751933649173,,
2013-07-11,1033.1800537109375,1033.3399658203125,1027.8399658203125,1028.3699951171875,3446340000.0,1.2504724539390777,,
2013-07-12,1036.52001953125,1038.27001953125,1032.47998046875,1032.6400146484375,3039070000.0,0.32327045110056574,,
2013-07-15,1043.300048828125,1043.9200439453125,1036.9000244140625,1038.199951171875,2623200000.0,0.6541146498975747,,
2013-07-16,1038.75,1043.5899658203125,1036.3800048828125,1043.5899658203125,3081710000.0,-0.4361208295960317,,
2013-07-17,1042.530029296875,1046.1300048828125,1040.56005859375,1041.8199462890625,3153440000.0,0.3639017373646247,,
2013-07-18,1050.27001953125,1052.4599609375,1044.47998046875,1044.47998046875,3452370000.0,0.7424237208395024,,
2013-07-19,1050.47998046875,1050.5,1046.0799560546875,1048.0400390625,3302580000.0,0.019991138811503717,,
2013-07-22,1053.4100341796875,1054.6800537109375,1049.239990234375,1049.530029296875,2779130000.0,0.2789252308863732,,
2013-07-23,1052.199951171875,1056.8599853515625,1050.8699951171875,1055.7900390625,3096180000.0,-0.11487293347787197,,
2013-07-24,1043.8299560546875,1055.8499755859375,1042.3800048828125,1052.1800537109375,3336120000.0,-0.7954757180767325,,
2013-07-25,1054.1800537109375,1054.18994140625,1040.7900390625,1041.8399658203125,3322500000.0,0.9915501654474301,,
2013-07-26,1048.510009765625,1048.510009765625,1042.239990234375,1047.3800048828125,2762770000.0,-0.5378629509591559,,
2013-07-29,1040.6600341796875,1048.780029296875,1038.9300537109375,1047.1300048828125,2840520000.0,-0.7486791268394466,,
2013-07-30,1043.510009765625,1045.8299560546875,1039.9200439453125,1041.8800048828125,3320530000.0,0.2738623077981561,,
2013-07-31,1045.260009765625,1053.510009765625,1043.5,1043.5,3847390000.0,0.16770323079058347,6.93416035634522,
2013-08-01,1059.8800048828125,1060.9599609375,1051.22998046875,1051.22998046875,3775170000.0,1.3986945813095453,,
2013-08-02,1059.8599853515625,1060.0699462890625,1053.699951171875,1058.27001953125,3136630000.0,-0.0018888488468316034,,
2013-08-05,1063.010009765625,1063.52001953125,1057.719970703125,1059.0899658203125,2529300000.0,0.2972113729737158,,
2013-08-06,1052.1400146484375,1061.0699462890625,1050.0799560546875,1061.0699462890625,3141210000.0,-1.022567522161355,,
2013-08-07,1044.3399658203125,1052.0999755859375,1042.6500244140625,1052.0999755859375,3010230000.0,-0.7413508391971302,,
2013-08-08,1049.469970703125,1051.8199462890625,1044.3800048828125,1049.3900146484375,3271660000.0,0.49121981832640493,,
2013-08-09,1048.4000244140625,1051.510009765625,1043.8199462890625,1047.97998046875,2957670000.0,-0.10195111045870897,,
2013-08-12,1053.6700439453125,1053.6700439453125,1042.7900390625,1043.5899658203125,2789160000.0,0.5026725876122962,,
2013-08-13,1051.989990234375,1054.760009765625,1046.4200439453125,1054.6300048828125,3035560000.0,-0.1594478006271105,,
2013-08-14,1047.800048828125,1052.699951171875,1047.719970703125,1051.5999755859375,2871430000.0,-0.39828719333313556,,
2013-08-15,1027.6099853515625,1039.0999755859375,1026.719970703125,1039.0999755859375,3426690000.0,-1.9269004137901447,,
2013-08-16,1024.300048828125,1030.8299560546875,1023.4600219726562,1024.1400146484375,3211450000.0,-0.3221004632711022,,
2013-08-19,1013.25,1024.6099853515625,1013.22998046875,1024.0,2904530000.0,-1.0787902276063632,,
2013-08-20,1028.5699462890625,1029.5,1014.5499877929688,1014.5499877929688,2994090000.0,1.511961143751539,,
2013-08-21,1021.5800170898438,1030.5699462890625,1018.8499755859375,1025.47998046875,2932180000.0,-0.6795774292684187,,
2013-08-22,1036.199951171875,1036.280029296875,1024.030029296875,1024.030029296875,2537460000.0,1.4311100293131096,,
2013-08-23,1038.239990234375,1038.8499755859375,1032.6500244140625,1036.9100341796875,2582670000.0,0.19687696956487422,,
2013-08-26,1038.469970703125,1044.6600341796875,1036.02001953125,1038.22998046875,2430670000.0,0.02215099311462243,,
2013-08-27,1013.489990234375,1036.300048828125,1013.1099853515625,1036.300048828125,3219190000.0,-2.405460068511811,,
2013-08-28,1016.5,1020.25,1012.9500122070312,1013.4000244140625,2784010000.0,0.2969945233429305,,
2013-08-29,1026.93994140625,1029.050048828125,1015.5900268554688,1016.4299926757812,2527550000.0,1.0270478510821412,,
2013-08-30,1010.9000244140625,1025.9000244140625,1009.4600219726562,1025.9000244140625,2734300000.0,-1.561913832100359,,
2013-09-03,1016.260009765625,1026.8399658203125,1009.0,1019.47998046875,3731610000.0,0.530219133654608,,
2013-09-04,1025.5799560546875,1025.6099853515625,1015.6900024414062,1016.8699951171875,3312150000.0,0.917082852764417,,
2013-09-05,1028.68994140625,1031.1500244140625,1026.1099853515625,1026.56005859375,2957110000.0,0.3032416276470773,,
2013-09-06,1029.550048828125,1034.77001953125,1015.719970703125,1028.6600341796875,3123880000.0,0.08361192107111393,,
2013-09-09,1046.0799560546875,1046.0799560546875,1032.31005859375,1032.31005859375,3102780000.0,1.6055467381481447,,
2013-09-10,1055.719970703125,1055.760009765625,1049.1800537109375,1049.760009765625,3691800000.0,0.9215370768401954,,
2013-09-11,1055.3399658203125,1057.56005859375,1051.469970703125,1054.4599609375,3135460000.0,-0.03599485596160745,,
2013-09-12,1048.47998046875,1055.31005859375,1048.47998046875,1055.1700439453125,3106290000.0,-0.6500261123182471,,
2013-09-13,1053.97998046875,1053.97998046875,1047.6600341796875,1048.469970703125,2736500000.0,0.5245689095123351,,
2013-09-16,1056.25,1065.25,1053.9599609375,1053.9599609375,3079800000.0,0.21537596285656768,,
2013-09-17,1066.3900146484375,1066.3900146484375,1055.800048828125,1055.8299560546875,2774240000.0,0.9600013868343193,,
2013-09-18,1076.969970703125,1080.489990234375,1058.8199462890625,1066.3399658203125,3989760000.0,0.992128199753961,,
2013-09-19,1075.27001953125,1079.760009765625,1072.6099853515625,1078.8800048828125,3740130000.0,-0.15784573554684656,,
2013-09-20,1072.8299560546875,1078.199951171875,1071.8599853515625,1076.47998046875,5074030000.0,-0.22692564958020078,,
2013-09-23,1072.1300048828125,1073.5899658203125,1063.9000244140625,1072.300048828125,3126950000.0,-0.06524344029775753,,
2013-09-24,1074.6800537109375,1081.9100341796875,1066.93994140625,1072.5400390625,3268930000.0,0.23784884449751242,,
2013-09-25,1073.510009765625,1082.0,1072.5799560546875,1075.8900146484375,3148730000.0,-0.1088737007142071,,
2013-09-26,1078.4100341796875,1081.3199462890625,1073.1199951171875,1075.0999755859375,2813930000.0,0.4564488797950128,,
2013-09-27,1074.18994140625,1078.3699951171875,1070.8499755859375,1078.3699951171875,2951700000.0,-0.3913254364929508,,
2013-09-30,1073.7900390625,1075.489990234375,1061.7900390625,1065.6700439453125,3308630000.0,-0.03722827112181415,6.221190338272065,
2013-10-01,1087.4300537109375,1087.780029296875,1073.469970703125,1073.68994140625,3238690000.0,1.2702683161734507,,
2013-10-02,1082.550048828125,1087.3900146484375,1077.9000244140625,1087.3900146484375,3148600000.0,-0.4487649450333975,,
2013-10-03,1070.9000244140625,1081.7900390625,1064.8699951171875,1081.18994140625,3279650000.0,-1.0761649705409715,,
2013-10-04,1078.25,1080.739990234375,1069.6400146484375,1069.6400146484375,2880270000.0,0.6863362982888255,,
2013-10-07,1065.7900390625,1073.4200439453125,1065.780029296875,1071.239990234375,2678490000.0,-1.1555725423139318,,
2013-10-08,1047.260009765625,1067.2099609375,1047.260009765625,1066.1600341796875,3569230000.0,-1.7386191104933335,,
2013-10-09,1043.4599609375,1050.0799560546875,1037.8599853515625,1050.02001953125,3577840000.0,-0.3628562909582911,,
2013-10-10,1069.5,1069.77001953125,1052.5,1052.5,3345660000.0,2.495547508991547,,
2013-10-11,1084.31005859375,1084.3199462890625,1065.81005859375,1066.0899658203125,2944670000.0,1.3847647118980788,,
2013-10-14,1090.300048828125,1090.300048828125,1076.489990234375,1078.72998046875,2580580000.0,0.5524241140161923,,
2013-10-15,1079.6199951171875,1088.530029296875,1077.68994140625,1088.050048828125,3327740000.0,-0.9795517960782152,,
2013-10-16,1092.4200439453125,1092.9100341796875,1085.010009765625,1085.010009765625,3483180000.0,1.1856068696407984,,
2013-10-17,1102.27001953125,1102.280029296875,1088.6099853515625,1088.989990234375,3453590000.0,0.9016655855529576,,
2013-10-18,1114.77001953125,1115.0400390625,1105.9100341796875,1109.300048828125,3664890000.0,1.13402340429396,,
2013-10-21,1112.47998046875,1117.3199462890625,1110.8399658203125,1115.6600341796875,3052710000.0,-0.2054270407687242,,
2013-10-22,1115.6300048828125,1121.530029296875,1111.9300537109375,1115.4200439453125,3850840000.0,0.2831533573067313,,
2013-10-23,1110.9300537109375,1112.0899658203125,1105.3499755859375,1111.489990234375,3713380000.0,-0.4212822487118961,,
2013-10-24,1118.8499755859375,1120.0,1111.6800537109375,1112.68994140625,3671700000.0,0.7129091384776576,,
2013-10-25,1118.3399658203125,1121.9200439453125,1114.25,1121.0999755859375,3175720000.0,-0.04558339158544644,,
2013-10-28,1117.969970703125,1119.56005859375,1113.02001953125,1118.3299560546875,3282300000.0,-0.03308431501114484,,
2013-10-29,1121.0699462890625,1122.6400146484375,1114.780029296875,1118.8599853515625,3358460000.0,0.277286122809528,,
2013-10-30,1105.5,1123.260009765625,1104.1500244140625,1122.81005859375,3523040000.0,-1.3888469975135598,,
2013-10-31,1100.1500244140625,1108.5999755859375,1097.8399658203125,1106.0899658203125,3826530000.0,-0.48394170836160155,2.4548547101979734,
2013-11-01,1095.6700439453125,1101.300048828125,1087.0899658203125,1099.0899658203125,3686290000.0,-0.40721541329201694,,
2013-11-04,1108.280029296875,1108.8599853515625,1098.3499755859375,1098.6199951171875,3194870000.0,1.1508925904514244,,
2013-11-05,1103.5899658203125,1106.0899658203125,1097.43994140625,1105.22998046875,3516680000.0,-0.42318397449947476,,
2013-11-06,1098.6300048828125,1109.8299560546875,1097.199951171875,1108.75,3322100000.0,-0.44943874909312287,,
2013-11-07,1079.0899658203125,1103.77001953125,1079.0799560546875,1102.3399658203125,4024730000.0,-1.7785823230437092,,
2013-11-08,1099.969970703125,1101.18994140625,1079.949951171875,1079.949951171875,3837170000.0,1.9349642332129102,,
2013-11-11,1101.5,1102.8599853515625,1096.3299560546875,1099.760009765625,2534060000.0,0.1390973697124709,,
2013-11-12,1101.469970703125,1101.52001953125,1095.3599853515625,1099.260009765625,3221030000.0,-0.0027262185088527957,,
2013-11-13,1112.1800537109375,1112.219970703125,1095.68994140625,1096.5400390625,3327480000.0,0.9723445298264188,,
2013-11-14,1111.43994140625,1112.219970703125,1105.5699462890625,1111.4100341796875,3139060000.0,-0.06654608686947894,,
2013-11-15,1116.199951171875,1116.31005859375,1109.719970703125,1111.3900146484375,3254820000.0,0.42827413234785006,,
2013-11-18,1107.2900390625,1119.97998046875,1105.219970703125,1118.4000244140625,3168520000.0,-0.7982362031122348,,
2013-11-19,1101.3800048828125,1112.3900146484375,1097.530029296875,1107.300048828125,3224450000.0,-0.5337385843993792,,
2013-11-20,1099.7900390625,1107.699951171875,1096.4599609375,1104.0400390625,3109140000.0,-0.1443612389242288,,
2013-11-21,1119.6199951171875,1119.6700439453125,1103.3800048828125,1103.3800048828125,3256630000.0,1.8030674356344756,,
2013-11-22,1124.9200439453125,1125.6400146484375,1117.56005859375,1120.9100341796875,3055140000.0,0.47337925825183813,,
2013-11-25,1124.719970703125,1128.52001953125,1123.0999755859375,1126.8499755859375,2998540000.0,-0.017785552250082493,,
2013-11-26,1134.530029296875,1136.239990234375,1124.97998046875,1125.449951171875,3427120000.0,0.8722223174909116,,
2013-11-27,1141.3299560546875,1141.5,1134.1300048828125,1135.6300048828125,2613590000.0,0.5993606676084839,,
2013-11-29,1142.8900146484375,1147.0,1142.52001953125,1145.8299560546875,1598300000.0,0.1366877812567724,,
2013-12-02,1129.1199951171875,1142.300048828125,1127.719970703125,1142.300048828125,3095430000.0,-1.204842054332389,,
2013-12-03,1123.780029296875,1130.969970703125,1119.6800537109375,1125.949951171875,3475680000.0,-0.4729316497276481,,
2013-12-04,1121.3800048828125,1128.969970703125,1111.6300048828125,1123.7900390625,3610540000.0,-0.21356709956521502,,
2013-12-05,1122.469970703125,1125.6099853515625,1119.760009765625,1120.800048828125,3336880000.0,0.09719861381212169,,
2013-12-06,1131.3800048828125,1135.8800048828125,1122.47998046875,1122.47998046875,3150030000.0,0.7937882003298702,,
2013-12-09,1129.4599609375,1134.1800537109375,1126.3800048828125,1132.9000244140625,3129500000.0,-0.16970813847035915,,
2013-12-10,1119.68994140625,1131.260009765625,1119.3299560546875,1128.02001953125,3117150000.0,-0.8650168991506724,,
2013-12-11,1101.5,1120.9200439453125,1099.739990234375,1119.8199462890625,3472240000.0,-1.6245516489506673,,
2013-12-12,1103.27001953125,1107.1800537109375,1099.6700439453125,1101.4000244140625,3306640000.0,0.1606917413754072,,
2013-12-13,1107.050048828125,1109.510009765625,1100.77001953125,1105.989990234375,3061070000.0,0.3426205035899521,,
2013-12-16,1119.8499755859375,1120.1700439453125,1110.4300537109375,1110.5799560546875,3209890000.0,1.156219339077036,,
